2015-11-07T14:04:52.054,70.475
2015-11-07T14:04:53.030,70.475
2015-11-07T14:04:54.031,70.475
2015-11-07T14:04:55.032,70.475
2015-11-07T14:04:56.033,70.36250000000001
2015-11-07T14:04:57.034,70.475
2015-11-07T14:04:58.035,71.9375
2015-11-07T14:04:59.036,74.1875
2015-11-07T14:05:00.038,73.17500000000001
2015-11-07T14:05:01.039,75.65
2015-11-07T14:05:02.040,74.30000000000001
2015-11-07T14:05:03.041,74.6375
2015-11-07T14:05:04.042,74.975
2015-11-07T14:05:05.043,77.11250000000001
2015-11-07T14:05:06.044,77.3375
2015-11-07T14:05:07.045,77.67500000000001
2015-11-07T14:05:08.046,74.4125
2015-11-07T14:05:09.047,75.5375
2015-11-07T14:05:10.048,75.2
2015-11-07T14:05:11.049,73.0625
2015-11-07T14:05:12.050,72.95
2015-11-07T14:05:13.051,72.725
2015-11-07T14:05:14.052,72.5
2015-11-07T14:05:15.053,74.1875
2015-11-07T14:05:16.054,74.075
2015-11-07T14:05:17.056,73.9625
2015-11-07T14:05:18.177,73.73750000000001
2015-11-07T14:05:19.058,73.625
2015-11-07T14:05:20.059,73.625
2015-11-07T14:05:21.060,73.4
2015-11-07T14:05:22.061,73.4
2015-11-07T14:05:23.062,71.48750000000001
2015-11-07T14:05:24.063,71.375
2015-11-07T14:05:25.064,71.2625
2015-11-07T14:05:26.065,71.15
2015-11-07T14:05:27.066,71.0375
2015-11-07T14:05:28.067,71.0375
2015-11-07T14:05:29.068,70.92500000000001
2015-11-07T14:05:30.069,70.8125
2015-11-07T14:05:31.070,70.8125
2015-11-07T14:05:32.071,70.7
2015-11-07T14:05:33.072,70.7
2015-11-07T14:05:34.073,72.3875
2015-11-07T14:05:35.075,72.275
2015-11-07T14:05:36.076,72.275
2015-11-07T14:05:37.077,72.1625
2015-11-07T14:05:38.078,72.1625
2015-11-07T14:05:39.079,72.1625
2015-11-07T14:05:40.080,72.05000000000001
2015-11-07T14:05:41.081,72.05000000000001
2015-11-07T14:05:42.082,71.9375
2015-11-07T14:05:43.083,71.9375
2015-11-07T14:05:44.084,71.9375
2015-11-07T14:05:45.085,71.825
2015-11-07T14:05:46.086,71.825
2015-11-07T14:05:47.087,71.825
2015-11-07T14:05:48.088,71.7125
2015-11-07T14:05:49.089,71.7125
2015-11-07T14:05:50.090,71.6
2015-11-07T14:05:51.091,71.6
2015-11-07T14:05:52.093,71.6
2015-11-07T14:05:53.094,71.6
2015-11-07T14:05:54.095,69.6875
2015-11-07T14:05:55.096,69.6875
2015-11-07T14:05:56.097,69.6875
2015-11-07T14:05:57.098,69.575
2015-11-07T14:05:58.099,69.575
2015-11-07T14:05:59.100,69.575
2015-11-07T14:06:00.101,69.575
2015-11-07T14:06:01.102,69.4625
2015-11-07T14:06:02.103,69.4625
2015-11-07T14:06:03.104,69.4625
2015-11-07T14:06:04.105,69.4625
2015-11-07T14:06:05.106,69.4625
2015-11-07T14:06:06.107,69.35
2015-11-07T14:06:07.108,69.35
2015-11-07T14:06:08.109,69.35
2015-11-07T14:06:09.110,69.35
2015-11-07T14:06:10.112,69.35
2015-11-07T14:06:11.113,72.725
2015-11-07T14:06:12.114,75.42500000000001
2015-11-07T14:06:13.115,74.30000000000001
2015-11-07T14:06:14.116,74.86250000000001
2015-11-07T14:06:15.117,77.11250000000001
2015-11-07T14:06:16.118,77.45
2015-11-07T14:06:17.119,76.1
2015-11-07T14:06:18.120,76.325
2015-11-07T14:06:19.121,76.55000000000001
2015-11-07T14:06:20.122,76.1
2015-11-07T14:06:21.123,76.6625
2015-11-07T14:06:22.124,76.8875
2015-11-07T14:06:23.125,78.9125
2015-11-07T14:06:24.126,79.025
2015-11-07T14:06:25.127,76.4375
2015-11-07T14:06:26.128,77.3375
2015-11-07T14:06:27.130,77.0
2015-11-07T14:06:28.131,74.975
2015-11-07T14:06:29.132,74.6375
2015-11-07T14:06:30.133,74.4125
2015-11-07T14:06:31.134,74.30000000000001
2015-11-07T14:06:32.135,75.875
2015-11-07T14:06:33.138,75.7625
2015-11-07T14:06:34.137,75.5375
2015-11-07T14:06:35.138,75.42500000000001
2015-11-07T14:06:36.139,75.2
2015-11-07T14:06:37.140,75.2
2015-11-07T14:06:38.141,73.17500000000001
2015-11-07T14:06:39.142,73.0625
2015-11-07T14:06:40.143,72.95
2015-11-07T14:06:41.144,72.8375
2015-11-07T14:06:42.145,72.725
2015-11-07T14:06:43.146,72.61250000000001
2015-11-07T14:06:44.147,72.5
2015-11-07T14:06:45.149,74.1875
2015-11-07T14:06:46.150,74.075
2015-11-07T14:06:47.151,73.9625
2015-11-07T14:06:48.152,73.9625
2015-11-07T14:06:49.153,73.85
2015-11-07T14:06:50.154,73.73750000000001
2015-11-07T14:06:51.155,73.625
2015-11-07T14:06:52.156,73.5125
2015-11-07T14:06:53.157,73.5125
2015-11-07T14:06:54.158,73.4
2015-11-07T14:06:55.159,71.48750000000001
2015-11-07T14:06:56.160,71.375
2015-11-07T14:06:57.161,71.375
2015-11-07T14:06:58.162,71.2625
2015-11-07T14:06:59.163,71.2625
2015-11-07T14:07:00.164,71.15
2015-11-07T14:07:01.165,71.0375
2015-11-07T14:07:02.167,71.0375
2015-11-07T14:07:03.168,71.0375
2015-11-07T14:07:04.169,70.92500000000001
2015-11-07T14:07:05.170,70.8125
2015-11-07T14:07:06.171,70.8125
2015-11-07T14:07:07.172,70.7
2015-11-07T14:07:08.173,70.7
2015-11-07T14:07:09.174,70.7
2015-11-07T14:07:10.175,72.3875
2015-11-07T14:07:11.176,72.3875
2015-11-07T14:07:12.177,72.275
2015-11-07T14:07:13.178,72.275
2015-11-07T14:07:14.179,72.275
2015-11-07T14:07:15.180,72.1625
2015-11-07T14:07:16.181,72.1625
2015-11-07T14:07:17.182,72.1625
2015-11-07T14:07:18.183,72.05000000000001
2015-11-07T14:07:19.184,72.05000000000001
2015-11-07T14:07:20.186,72.05000000000001
2015-11-07T14:07:21.187,71.9375
2015-11-07T14:07:22.188,71.9375
2015-11-07T14:07:23.189,71.9375
2015-11-07T14:07:24.190,71.9375
2015-11-07T14:07:25.191,71.9375
2015-11-07T14:07:26.192,71.825
2015-11-07T14:07:27.193,71.825
2015-11-07T14:07:28.194,71.825
2015-11-07T14:07:29.195,71.825
2015-11-07T14:07:30.196,71.825
2015-11-07T14:07:31.197,71.7125
2015-11-07T14:07:32.198,71.7125
2015-11-07T14:30:13.400,70.7
2015-11-07T14:30:14.389,70.7
2015-11-07T14:30:15.390,70.7
2015-11-07T14:30:16.391,70.7
2015-11-07T14:30:17.392,70.7
2015-11-07T14:30:18.393,70.7
2015-11-07T14:30:19.394,70.7
2015-11-07T14:30:20.395,70.7
2015-11-07T14:30:21.397,70.7
2015-11-07T14:30:22.398,70.7
2015-11-07T14:30:23.399,70.7
2015-11-07T14:30:24.400,70.8125
2015-11-07T14:30:25.401,76.775
2015-11-07T14:30:26.402,78.575
2015-11-07T14:30:27.403,79.7
2015-11-07T14:30:28.404,80.375
2015-11-07T14:30:29.405,82.73750000000001
2015-11-07T14:30:30.406,81.5
2015-11-07T14:30:31.407,81.8375
2015-11-07T14:30:32.408,82.17500000000001
2015-11-07T14:30:33.409,84.3125
2015-11-07T14:30:34.410,84.5375
2015-11-07T14:30:35.411,83.1875
2015-11-07T14:30:36.412,80.15
2015-11-07T14:30:37.413,79.7
2015-11-07T14:30:38.415,81.1625
2015-11-07T14:30:39.416,80.7125
2015-11-07T14:30:40.417,78.6875
2015-11-07T14:30:41.418,78.35
2015-11-07T14:30:42.419,78.125
2015-11-07T14:30:43.420,77.9
2015-11-07T14:30:44.421,79.475
2015-11-07T14:30:45.422,79.25
2015-11-07T14:30:46.423,79.025
2015-11-07T14:30:47.424,78.80000000000001
2015-11-07T14:30:48.425,76.8875
2015-11-07T14:30:49.426,76.6625
2015-11-07T14:30:50.427,76.4375
2015-11-07T14:30:51.428,76.325
2015-11-07T14:30:52.429,76.1
2015-11-07T14:30:53.430,77.7875
2015-11-07T14:30:54.431,77.67500000000001
2015-11-07T14:30:55.432,77.5625
2015-11-07T14:30:56.434,77.3375
2015-11-07T14:30:57.435,77.225
2015-11-07T14:30:58.436,77.11250000000001
2015-11-07T14:30:59.437,77.0
2015-11-07T14:31:00.438,75.0875
2015-11-07T14:31:01.439,74.975
2015-11-07T14:31:02.440,74.86250000000001
2015-11-07T14:31:03.441,74.86250000000001
2015-11-07T14:31:04.442,74.75
2015-11-07T14:31:05.443,74.6375
2015-11-07T14:31:06.444,74.525
2015-11-07T14:31:07.445,74.4125
2015-11-07T14:31:08.446,74.30000000000001
2015-11-07T14:31:09.447,74.30000000000001
2015-11-07T14:31:10.448,75.98750000000001
2015-11-07T14:31:11.449,75.875
2015-11-07T14:31:12.450,75.875
2015-11-07T14:31:13.452,75.7625
2015-11-07T14:31:14.453,75.65
2015-11-07T14:31:15.454,75.5375
2015-11-07T14:31:16.455,75.5375
2015-11-07T14:31:17.456,75.42500000000001
2015-11-07T14:31:18.457,75.3125
2015-11-07T14:31:19.458,75.3125
2015-11-07T14:31:20.459,75.2
2015-11-07T14:31:21.460,75.2
2015-11-07T14:31:22.461,73.2875
2015-11-07T15:02:54.586,73.625
2015-11-07T15:02:55.568,73.625
2015-11-07T15:02:56.569,73.625
2015-11-07T15:02:57.570,73.625
2015-11-07T15:02:58.571,73.625
2015-11-07T15:02:59.573,73.625
2015-11-07T15:03:00.574,73.625
2015-11-07T15:03:01.575,73.625
2015-11-07T15:03:03.639,73.625
2015-11-07T15:03:04.640,73.625
2015-11-07T15:03:05.641,73.625
2015-11-07T15:03:06.642,73.625
2015-11-07T15:03:07.643,73.73750000000001
2015-11-07T15:03:08.644,73.73750000000001
